id,book_id,member_id,loan_date,return_date,status
3875,4039,1527,2024-06-09,,OUT
3876,3717,1778,2024-04-01,2024-04-24,RETURNED
3877,2369,132,2024-12-04,,OUT
3878,2649,1475,2024-03-30,,OUT
3879,659,1953,2024-03-01,2024-03-31,RETURNED
3880,4775,1677,2024-08-13,2024-08-20,RETURNED
3881,3283,759,2024-05-19,,OUT
3882,274,88,2024-05-22,,OUT
3883,2706,376,2024-07-27,2024-08-06,RETURNED
3884,695,1129,2024-08-08,2024-08-09,RETURNED
3885,2595,413,2024-11-11,,OUT
3886,372,1276,2024-01-01,2024-01-13,RETURNED
3887,2268,1904,2024-09-25,2024-10-03,RETURNED
3888,3377,1396,2024-11-25,2024-12-07,RETURNED
3889,3426,1574,2024-06-11,2024-06-22,RETURNED
3890,3247,811,2024-05-02,,OUT
3891,4528,20,2024-03-24,2024-04-02,RETURNED
3892,1759,960,2024-04-16,,OUT
3893,3207,919,2024-08-02,2024-08-17,RETURNED
3894,2150,1976,2024-07-21,,OUT
3895,3235,380,2024-06-10,2024-06-13,RETURNED
3896,258,551,2024-10-06,2024-10-12,RETURNED
3897,4131,109,2024-02-07,2024-03-02,RETURNED
3898,2849,624,2024-08-09,2024-08-22,RETURNED
3899,1461,870,2024-05-30,2024-06-18,RETURNED
3900,45,215,2024-04-04,,OUT
3901,4647,745,2024-11-16,2024-11-29,RETURNED
3902,1323,815,2024-10-19,2024-10-30,RETURNED
3903,2936,423,2024-12-22,2024-12-23,RETURNED
3904,3221,1328,2024-03-11,2024-04-05,RETURNED
3905,4631,989,2024-08-08,,OUT
3906,4131,1077,2024-07-23,2024-08-15,RETURNED
3907,4489,232,2024-03-27,2024-03-31,RETURNED
3908,1790,467,2024-11-12,2024-11-28,RETURNED
3909,3903,355,2024-09-10,2024-09-12,RETURNED
3910,4702,1813,2024-05-15,,OUT
3911,4543,632,2024-02-01,2024-02-23,RETURNED
3912,579,1756,2024-07-05,2024-07-12,RETURNED
3913,3475,487,2024-07-02,2024-07-29,RETURNED
3914,339,883,2024-03-14,2024-04-01,RETURNED
3915,114,70,2024-07-20,2024-07-24,RETURNED
3916,3506,1034,2024-01-06,2024-01-14,RETURNED
3917,775,532,2024-02-15,2024-03-15,RETURNED
3918,1933,1324,2024-08-26,2024-09-16,RETURNED
3919,4804,302,2024-08-07,,OUT
3920,1272,873,2024-05-14,2024-05-23,RETURNED
3921,339,900,2024-10-25,2024-11-16,RETURNED
3922,205,1295,2024-08-05,,OUT
3923,2018,196,2024-06-17,2024-07-01,RETURNED
3924,3955,1252,2024-03-28,2024-04-26,RETURNED
3925,1387,24,2024-12-14,2024-12-20,RETURNED
3926,610,203,2024-04-10,2024-05-01,RETURNED
3927,4241,945,2024-03-01,2024-03-28,RETURNED
3928,210,1070,2024-04-29,2024-05-23,RETURNED
3929,908,1472,2024-11-22,,OUT
3930,1610,1567,2024-06-03,2024-06-18,RETURNED
3931,784,1931,2024-04-13,,OUT
3932,294,1412,2024-09-29,2024-10-18,RETURNED
3933,3826,1865,2024-06-30,2024-07-21,RETURNED
3934,703,432,2024-05-27,2024-06-08,RETURNED
3935,1160,313,2024-07-09,2024-07-23,RETURNED
3936,2673,11,2024-01-21,2024-02-05,RETURNED
3937,2277,570,2024-11-07,,OUT
3938,1288,1787,2024-04-04,,OUT
3939,2290,946,2024-02-13,2024-03-03,RETURNED
3940,2798,947,2024-05-09,,OUT
3941,3653,1270,2024-04-16,2024-05-16,RETURNED
3942,697,1328,2024-06-26,,OUT
3943,2465,86,2024-10-29,2024-11-07,RETURNED
3944,923,1055,2024-03-11,2024-03-31,RETURNED
3945,4991,1043,2024-11-01,,OUT
3946,2760,297,2024-07-27,2024-08-25,RETURNED
3947,4603,1505,2024-02-19,,OUT
3948,4226,944,2024-02-08,2024-02-22,RETURNED
3949,2787,1454,2024-07-18,,OUT
3950,3235,712,2024-09-28,2024-10-04,RETURNED
3951,3224,1781,2024-11-13,2024-11-21,RETURNED
3952,617,897,2024-09-01,2024-09-05,RETURNED
3953,4276,178,2024-04-29,,OUT
3954,1009,329,2024-02-16,,OUT
3955,1957,1805,2024-05-09,,OUT
3956,902,1821,2024-10-21,2024-11-04,RETURNED
3957,379,707,2024-12-09,2024-12-31,RETURNED
3958,2467,1510,2024-10-26,2024-11-16,RETURNED
3959,2518,1772,2024-07-01,2024-07-05,RETURNED
3960,875,59,2024-03-20,2024-04-15,RETURNED
3961,4798,11,2024-04-15,2024-05-02,RETURNED
3962,2260,13,2024-09-03,,OUT
3963,4594,490,2024-09-18,2024-10-03,RETURNED
3964,3702,1600,2024-05-05,,OUT
3965,3950,1153,2024-10-05,2024-11-01,RETURNED
3966,617,216,2024-04-20,,OUT
3967,4529,1723,2024-12-02,2024-12-20,RETURNED
3968,611,67,2024-08-05,,OUT
3969,670,1650,2024-03-06,2024-03-16,RETURNED
3970,3108,1686,2024-01-16,,OUT
3971,3296,1377,2024-03-24,,OUT
3972,4080,1680,2024-03-12,,OUT
3973,4127,114,2024-08-08,2024-08-20,RETURNED
3974,1743,23,2024-03-13,,OUT
3975,1707,133,2024-12-12,,OUT
3976,965,475,2024-10-16,2024-11-02,RETURNED
3977,2907,64,2024-04-19,2024-05-05,RETURNED
3978,87,391,2024-06-13,,OUT
3979,4789,1879,2024-02-24,2024-03-24,RETURNED
3980,2640,231,2024-05-13,2024-05-14,RETURNED
3981,2239,521,2024-06-04,2024-06-25,RETURNED
3982,1689,1007,2024-07-21,,OUT
3983,3367,971,2024-08-22,2024-09-17,RETURNED
3984,1748,13,2024-07-17,2024-07-29,RETURNED
3985,3445,1879,2024-04-03,,OUT
3986,685,810,2024-06-03,,OUT
3987,1278,1815,2024-05-17,2024-06-07,RETURNED
3988,1622,711,2024-08-24,,OUT
3989,301,1611,2024-08-25,,OUT
3990,3524,1510,2024-10-22,2024-11-06,RETURNED
3991,820,1149,2024-08-12,2024-08-26,RETURNED
3992,750,1955,2024-11-24,2024-12-03,RETURNED
3993,768,581,2024-12-03,2024-12-30,RETURNED
3994,3495,1664,2024-01-03,,OUT
3995,2081,910,2024-07-05,2024-07-17,RETURNED
3996,1591,154,2024-06-08,2024-06-09,RETURNED
3997,648,1766,2024-08-28,2024-09-01,RETURNED
3998,3214,681,2024-09-14,,OUT
3999,2874,1801,2024-03-12,2024-03-27,RETURNED
4000,4224,1163,2024-09-07,2024-09-18,RETURNED
